"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"BEMA";0,0617595078596139;0,0548542682939781;0,0700816123090324;2019;2;"plants";"mean_field"
"CETE";0,0774078941173831;0,0614650002738542;0,0979962788901184;2019;2;"plants";"mean_field"
"CHFU";0,0788918398656801;0,0630093729734754;0,0972335198937602;2019;2;"plants";"mean_field"
"CHMI";0,0672000699001843;0,0574470303015756;0,0784194918822686;2019;2;"plants";"mean_field"
"HOMA";0,07903907008352;0,056791099239828;0,10837949060357;2019;2;"plants";"mean_field"
"LEMA";0,072387370921705;0,0612762299949106;0,0843386211721713;2019;2;"plants";"mean_field"
"MESP";0,0571469879488791;0,0491760618441956;0,0671447390280401;2019;2;"plants";"mean_field"
"PAIN";0,0726705922280216;0,0609169448602612;0,088934870857421;2019;2;"plants";"mean_field"
"PLCO";0,0723961669296104;0,0621213431913286;0,0842428804021043;2019;2;"plants";"mean_field"
"POMA";0,0700425194171257;0,0585902312700427;0,0835801684813194;2019;2;"plants";"mean_field"
"PUPA";0,0741705640941694;0,0632997208802694;0,0863209164607193;2019;2;"plants";"mean_field"
"SASO";0,0778657144435108;0,0643292391997416;0,0942406561326082;2019;2;"plants";"mean_field"
"SCLA";0,0770480140692886;0,062440769844329;0,0954917154213251;2019;2;"plants";"mean_field"
"SOAS";0,0619736881213079;0,0517350598343433;0,0739294139825939;2019;2;"plants";"mean_field"
"BEMA";0,00167591740626596;0,000478489368005724;0,00424856504312116;2019;3;"all";"mean_field"
"CETE";0,0398696078060513;0,00166193341966263;0,13497092000725;2019;3;"all";"mean_field"
"CHFU";0,0027839687396111;0,0008120690852682;0,00734291390152646;2019;3;"all";"mean_field"
"CHMI";0,00460576068290429;0,0010005707437193;0,0129167880385773;2019;3;"all";"mean_field"
"HOMA";0,00499300222489876;0,00106055933836263;0,015157254012596;2019;3;"all";"mean_field"
"LEMA";0,000636019303226007;0,000191380976948329;0,00159195799759355;2019;3;"all";"mean_field"
"MESP";0,00358007590507568;0,000151165436203662;0,0141364520915683;2019;3;"all";"mean_field"
"PAIN";0,00355485301787271;0,00103007212990338;0,00949945496500067;2019;3;"all";"mean_field"
"PLCO";0,00286875712183292;0,000738564473671452;0,00790589002289068;2019;3;"all";"mean_field"
"POMA";0,00369730632202505;0,000820645028104937;0,0105837206478778;2019;3;"all";"mean_field"
"PUPA";0,00221454534415302;0,000544694836916787;0,006533291955718;2019;3;"all";"mean_field"
"SASO";0,00346256890499271;0,000873056551919727;0,00900693863059102;2019;3;"all";"mean_field"
"SCLA";0,00619063177197258;0,00109513785524519;0,0175281722719697;2019;3;"all";"mean_field"
"SOAS";0,00442063214163918;0,000654362353177134;0,0155507593225473;2019;3;"all";"mean_field"
"Aelia_spp";0,0193640204354767;0,000688951474720684;0,0793534115513117;2019;3;"all";"mean_field"
"Aphis_fabae";0,00495579791579173;0,00135884524553025;0,0131520561132138;2019;3;"all";"mean_field"
"Bruchidae";0,00342135093490976;0,000466518757167496;0,0116394088828725;2019;3;"all";"mean_field"
"Cantharis_coronata";0,00448833835418215;0,00109299438663764;0,0136795130147662;2019;3;"all";"mean_field"
"Cercopoidea";0,00281816199554767;0,000896728150476939;0,00730465748496863;2019;3;"all";"mean_field"
"Cochlicella_barbara";0,063152916510771;0,010004384165169;0,191459535175461;2019;3;"all";"mean_field"
"Lasiocampa_trifolii_caterpillar";0,00220600959366063;0,00064537406238508;0,00595121434283856;2019;3;"all";"mean_field"
"Lepidoptera_caterpillar";0,00669695677267303;0,00124555688850346;0,0200204884865596;2019;3;"all";"mean_field"
"Malachius_bipustulatus";0,0110388210137615;0,00255111157673796;0,0299675043779093;2019;3;"all";"mean_field"
"Meligethes_spp";0,00106537753679864;0,000357994220969822;0,00265953677981819;2019;3;"all";"mean_field"
"Oedemeridae";0,00346322897511683;0,000756094573147347;0,0102896293385455;2019;3;"all";"mean_field"
"Otala_lactea";0,00341154912345902;0,000822419987119139;0,0103071366110074;2019;3;"all";"mean_field"
"Psilothrix_viridicoerulea";0,052824189210947;0,000992014335629294;0,214452174252716;2019;3;"all";"mean_field"
"Tessellana_tessellata";0,0074960080129746;0,000719297663467996;0,0258966624938711;2019;3;"all";"mean_field"
"Theba_pisana";0,140903226331516;0,00395610211613676;0,42993901397461;2019;3;"all";"mean_field"
"Andrena_cinerea";0,0796419576295603;0,0074928997497296;0,278236639690678;2019;3;"all";"mean_field"
"Chrysotoxum_spp";0,00794639449539512;0,000735822875382409;0,0289027658141909;2019;3;"all";"mean_field"
"Colias_croceus";0,0408720492874787;0,00109634984317979;0,154089398390347;2019;3;"all";"mean_field"
"Dilophus_spp";0,367966615870954;0,011169557992133;0,7699514666359;2019;3;"all";"mean_field"
"Eupeodes_corollae";0,074803599808293;0,00128180774844171;0,268674657450102;2019;3;"all";"mean_field"
"Musca_spp";0,00304335779963533;0,000136551500371898;0,0117662547427756;2019;3;"all";"mean_field"
"Scaeva_spp";0,0073739329743067;0,00080864210366885;0,0257362170247736;2019;3;"all";"mean_field"
"Sphaerophoria_scripta";0,00230096569996175;0,000412330506721336;0,00758356494130691;2019;3;"all";"mean_field"
"Vanessa_cardui";0,00419152702430831;0,000406430053134794;0,0137495758347827;2019;3;"all";"mean_field"
"Andrena_cinerea";0,111779497279985;0,11071168024233;0,112768751815995;2019;3;"floral visitors";"mean_field"
"Chrysotoxum_spp";0,110683269539816;0,109596958600803;0,111813834052908;2019;3;"floral visitors";"mean_field"
"Colias_croceus";0,111339207817696;0,110230200465801;0,112467767511238;2019;3;"floral visitors";"mean_field"
"Dilophus_spp";0,111616840371157;0,110548826102615;0,112812415398283;2019;3;"floral visitors";"mean_field"
"Eupeodes_corollae";0,111010921771387;0,109840224863289;0,112237038736057;2019;3;"floral visitors";"mean_field"
"Musca_spp";0,111326755299823;0,110271199031088;0,112527087112032;2019;3;"floral visitors";"mean_field"
"Scaeva_spp";0,110819287224074;0,109844100175915;0,111864428496217;2019;3;"floral visitors";"mean_field"
"Sphaerophoria_scripta";0,110999323101099;0,109868234445368;0,112149262060955;2019;3;"floral visitors";"mean_field"
"Vanessa_cardui";0,110424897594963;0,10925467060447;0,111565064952298;2019;3;"floral visitors";"mean_field"
"Aelia_spp";0,0626947917704066;0,0484489195238295;0,080331863925212;2019;3;"herbivores";"mean_field"
"Aphis_fabae";0,0458483179429223;0,0355525544596472;0,0584663694062477;2019;3;"herbivores";"mean_field"
"Bruchidae";0,0574694884041953;0,0411758307164593;0,0779358735354565;2019;3;"herbivores";"mean_field"
"Cantharis_coronata";0,0949005631372778;0,0525130451494228;0,143511797873832;2019;3;"herbivores";"mean_field"
"Cercopoidea";0,0470400889336218;0,0362530154881457;0,0600050800719991;2019;3;"herbivores";"mean_field"
"Cochlicella_barbara";0,0614108753563187;0,0452560605441435;0,0810966240067805;2019;3;"herbivores";"mean_field"
"Lasiocampa_trifolii_caterpillar";0,0743963745834098;0,0467907677223846;0,111123360266649;2019;3;"herbivores";"mean_field"
"Lepidoptera_caterpillar";0,0679306463659559;0,0491953168340845;0,0894423305825123;2019;3;"herbivores";"mean_field"
"Malachius_bipustulatus";0,100839010474105;0,058419229756313;0,156885420587828;2019;3;"herbivores";"mean_field"
"Meligethes_spp";0,0623184218945921;0,0470059079245099;0,0802702643400634;2019;3;"herbivores";"mean_field"
"Oedemeridae";0,0571070466390242;0,0366518677318047;0,0884469038030625;2019;3;"herbivores";"mean_field"
"Otala_lactea";0,0570904322246072;0,040266351329734;0,0773124544205755;2019;3;"herbivores";"mean_field"
"Psilothrix_viridicoerulea";0,0664909223690165;0,0460971157444652;0,0909111666682984;2019;3;"herbivores";"mean_field"
"Tessellana_tessellata";0,0519971838984755;0,0396470156020112;0,0654841498260608;2019;3;"herbivores";"mean_field"
"Theba_pisana";0,0924658360060715;0,0443599838475843;0,179998787149812;2019;3;"herbivores";"mean_field"
"BEMA";0,0574804124341932;0,0464552134341767;0,0708272021793801;2019;3;"plants-floral visitors";"mean_field"
"CETE";0,0407894938743175;0,0356741411031275;0,0470333964983609;2019;3;"plants-floral visitors";"mean_field"
"CHFU";0,0200378367548544;0,0136886506661573;0,0286150180840969;2019;3;"plants-floral visitors";"mean_field"
"CHMI";0,0558108671681327;0,046058304698468;0,0670536653625156;2019;3;"plants-floral visitors";"mean_field"
"HOMA";0,0452810402627055;0,0390186879122337;0,0522578104361283;2019;3;"plants-floral visitors";"mean_field"
"LEMA";0,00578624442856644;0,0046324159889822;0,00730693266685947;2019;3;"plants-floral visitors";"mean_field"
"MESP";0,0069889384310155;0,00599085201204367;0,00810893149469966;2019;3;"plants-floral visitors";"mean_field"
"PAIN";0,050779630290369;0,043576806721483;0,0591560006365276;2019;3;"plants-floral visitors";"mean_field"
"PLCO";0,0586274049066421;0,0463216948305144;0,0738051875475796;2019;3;"plants-floral visitors";"mean_field"
"POMA";0,0439260327450312;0,0388535740537225;0,0495765541647437;2019;3;"plants-floral visitors";"mean_field"
"PUPA";0,0480686236173429;0,0410450651415549;0,0557127086975032;2019;3;"plants-floral visitors";"mean_field"
"SASO";0,0483462967952456;0,0427835265165317;0,0549126449390934;2019;3;"plants-floral visitors";"mean_field"
"SCLA";0,0542112443563225;0,0441798935203232;0,0674837686972344;2019;3;"plants-floral visitors";"mean_field"
"SOAS";0,0552964339329263;0,0458382118730253;0,0654552589244283;2019;3;"plants-floral visitors";"mean_field"
"Andrena_cinerea";0,0919325435808401;0,081390718109166;0,102962795249605;2019;3;"plants-floral visitors";"mean_field"
"Chrysotoxum_spp";0,0402635853504851;0,0295553414228168;0,0553997597213117;2019;3;"plants-floral visitors";"mean_field"
"Colias_croceus";0,0219447714876875;0,0180509937625842;0,0260391248431333;2019;3;"plants-floral visitors";"mean_field"
"Dilophus_spp";0,0855699153301716;0,0774378597703899;0,0942886728545299;2019;3;"plants-floral visitors";"mean_field"
"Eupeodes_corollae";0,0290562879294385;0,023944667893502;0,0363264537388973;2019;3;"plants-floral visitors";"mean_field"
"Musca_spp";0,0116125458768935;0,00957298884539801;0,0139127925278338;2019;3;"plants-floral visitors";"mean_field"
"Scaeva_spp";0,0238887561841988;0,0210875338880599;0,0269192656311626;2019;3;"plants-floral visitors";"mean_field"
"Sphaerophoria_scripta";0,0695450149190419;0,0555389942212018;0,0904351044967031;2019;3;"plants-floral visitors";"mean_field"
"Vanessa_cardui";0,0347560793435781;0,0284246427034254;0,0425160362836926;2019;3;"plants-floral visitors";"mean_field"
"BEMA";0,0146695376863344;0,00614331894265574;0,0267031372275544;2019;3;"plants-herbivores";"mean_field"
"CETE";0,00540282631541544;0,00274402320558167;0,00955342573819147;2019;3;"plants-herbivores";"mean_field"
"CHFU";0,0141210101640904;0,00454080810174049;0,0305337410148024;2019;3;"plants-herbivores";"mean_field"
"CHMI";0,0471822407211334;0,00697594449912679;0,123665649904726;2019;3;"plants-herbivores";"mean_field"
"HOMA";0,016799776974053;0,00580725890466605;0,033211062349043;2019;3;"plants-herbivores";"mean_field"
"LEMA";0,00273591926296301;0,0011440024505103;0,0050981538488477;2019;3;"plants-herbivores";"mean_field"
"MESP";0,0100184438515587;0,00341304944429913;0,0200929976398661;2019;3;"plants-herbivores";"mean_field"
"PAIN";0,0081481219365535;0,00227463688324476;0,0188542170142564;2019;3;"plants-herbivores";"mean_field"
"PLCO";0,031377926249826;0,00741290970413839;0,0720930636548998;2019;3;"plants-herbivores";"mean_field"
"POMA";0,119969100105099;0,025596280789223;0,258871037811406;2019;3;"plants-herbivores";"mean_field"
"PUPA";0,011695843648526;0,00455588253960502;0,0228281177335291;2019;3;"plants-herbivores";"mean_field"
"SASO";0,00855608575931788;0,00381374086008761;0,0168369117178803;2019;3;"plants-herbivores";"mean_field"
"SCLA";0,0193512565916835;0,00343907281634503;0,0442542358456929;2019;3;"plants-herbivores";"mean_field"
"SOAS";0,166587095487993;0,0213314545403216;0,35619917072148;2019;3;"plants-herbivores";"mean_field"
"Aelia_spp";0,0127742775370513;0,00633912354715996;0,0228856765115423;2019;3;"plants-herbivores";"mean_field"
"Aphis_fabae";0,0132737098390963;0,00642457412020756;0,0234613597432462;2019;3;"plants-herbivores";"mean_field"
"Bruchidae";0,013698222101469;0,00444439875644096;0,0301971779495741;2019;3;"plants-herbivores";"mean_field"
"Cantharis_coronata";0,00765187672796505;0,00230126258228103;0,0164010649020465;2019;3;"plants-herbivores";"mean_field"
"Cercopoidea";0,0124971491085199;0,00293235929736815;0,0336392533458658;2019;3;"plants-herbivores";"mean_field"
"Cochlicella_barbara";0,104909568798527;0,0134816540371846;0,253422687144205;2019;3;"plants-herbivores";"mean_field"
"Lasiocampa_trifolii_caterpillar";0,00871740024280732;0,00351342805261051;0,0173761722189023;2019;3;"plants-herbivores";"mean_field"
"Lepidoptera_caterpillar";0,012857360506301;0,00455413826706249;0,0263070573073614;2019;3;"plants-herbivores";"mean_field"
"Malachius_bipustulatus";0,152710763117081;0,00654485327018868;0,417932749041946;2019;3;"plants-herbivores";"mean_field"
"Meligethes_spp";0,0283407846479159;0,00480346980400055;0,0691937190248791;2019;3;"plants-herbivores";"mean_field"
"Oedemeridae";0,0212333576305914;0,0046910797015616;0,0481775816878068;2019;3;"plants-herbivores";"mean_field"
"Otala_lactea";0,013396757507475;0,00345395214610771;0,0334395572277599;2019;3;"plants-herbivores";"mean_field"
"Psilothrix_viridicoerulea";0,0035863236273105;0,00145195950837208;0,00728811820550794;2019;3;"plants-herbivores";"mean_field"
"Tessellana_tessellata";0,0840480326537971;0,00515020771969232;0,215455295697665;2019;3;"plants-herbivores";"mean_field"
"Theba_pisana";0,0336892311995449;0,0138213907972703;0,0663958018587087;2019;3;"plants-herbivores";"mean_field"
"BEMA";0,0775432185932268;0,057745352237963;0,108376565271451;2019;3;"plants";"mean_field"
"CETE";0,0863318196093703;0,0592307137998883;0,129989907639379;2019;3;"plants";"mean_field"
"CHFU";0,0668937590173774;0,0551850144876178;0,0802408475257455;2019;3;"plants";"mean_field"
"CHMI";0,0793779966082003;0,0640608761282157;0,099706242023903;2019;3;"plants";"mean_field"
"HOMA";0,0643470905443982;0,0533697856321633;0,0759297738260968;2019;3;"plants";"mean_field"
"LEMA";0,061055985972009;0,0520065412777226;0,072059114146585;2019;3;"plants";"mean_field"
"MESP";0,070235179214048;0,0599203903167988;0,0840107891719201;2019;3;"plants";"mean_field"
"PAIN";0,0742916010519876;0,0577726792107023;0,0946710361016225;2019;3;"plants";"mean_field"
"PLCO";0,0570961248710947;0,0497907588081954;0,064821617221091;2019;3;"plants";"mean_field"
"POMA";0,0722112821074586;0,061901598534145;0,0829756379223545;2019;3;"plants";"mean_field"
"PUPA";0,0661876648994638;0,0559979869179548;0,0780850504147022;2019;3;"plants";"mean_field"
"SASO";0,063484429564485;0,0535624305418748;0,0750193822283859;2019;3;"plants";"mean_field"
"SCLA";0,0871529643331807;0,0612432613517953;0,129801268337491;2019;3;"plants";"mean_field"
"SOAS";0,0737908836136996;0,0615119679831097;0,0869228071405654;2019;3;"plants";"mean_field"
"BEMA";0,0121600402615689;0,00202006297095928;0,0300545758334597;2019;4;"all";"mean_field"
"CETE";0,0796134749461422;0,00302789319915122;0,212766052476741;2019;4;"all";"mean_field"
"CHFU";0,0208631641519358;0,00031949986411679;0,0726813229134025;2019;4;"all";"mean_field"
"HOMA";0,0313988003624503;0,000202690002938591;0,10630186277437;2019;4;"all";"mean_field"
"LEMA";0,000323856439694185;5,92207656165813e-05;0,000853679169033122;2019;4;"all";"mean_field"
"MESP";0,0667328396207632;0,00671772250966305;0,174604542236685;2019;4;"all";"mean_field"
"PAIN";0,00192198571123643;0,000930478265543735;0,00335794767852995;2019;4;"all";"mean_field"
"PLCO";0,0221816059917643;0,00401439102564085;0,0537709685257143;2019;4;"all";"mean_field"
"POMA";0,00200635471553358;0,00075642206710367;0,00402251266188453;2019;4;"all";"mean_field"
"SASO";0,00224975016766584;0,00105079020926758;0,00391349137353346;2019;4;"all";"mean_field"
"Aelia_spp";0,00663125351222926;0,00281387562895479;0,0126611337677036;2019;4;"all";"mean_field"
"Brassicogethes_spp";0,00882575749195171;0,00308669901185042;0,0174734029960059;2019;4;"all";"mean_field"
"Cantharis_coronata";0,0113410631493805;0,00223005097897127;0,0266631683849629;2019;4;"all";"mean_field"
"Cochlicella_barbara";0,16230441596343;0,0657579564598006;0,297190382827684;2019;4;"all";"mean_field"
"Conocephalus_dorsalis";0,0152415324730995;0,00528871657877218;0,032384493999948;2019;4;"all";"mean_field"
"Gryllus_bimaculatus";0,0792109900946419;0,00294435204361935;0,23494374790918;2019;4;"all";"mean_field"
"Lasiocampa_trifolii_caterpillar";0,00571172730077594;0,00157072582351578;0,0142682835881575;2019;4;"all";"mean_field"
"Malachius_bipustulatus";0,0430706084339531;0,00743585647796982;0,110391407164805;2019;4;"all";"mean_field"
"Meligethes_spp";0,00316538104736444;0,00101355648663583;0,00692491961151615;2019;4;"all";"mean_field"
"Mirini_spp";0,00727548563422853;0,00168771069837306;0,0176685662632065;2019;4;"all";"mean_field"
"Mordellidae";0,00986053340509867;0,00250743979117124;0,0204637485209425;2019;4;"all";"mean_field"
"Oedemeridae";0,00566217865744061;0,00195120006477946;0,0120918896668403;2019;4;"all";"mean_field"
"Psilothrix_viridicoerulea";0,00141033257345756;0,000159826450373413;0,00388770977407657;2019;4;"all";"mean_field"
"Tessellana_tessellata";0,0662271963584928;0,0305057130287373;0,117091664833101;2019;4;"all";"mean_field"
"Theba_pisana";0,0770559222439667;0,0309173206811032;0,14624797288667;2019;4;"all";"mean_field"
"Andrena_cinerea";0,0160223618734662;0,00296695052756121;0,0426283390869603;2019;4;"all";"mean_field"
"Chrysotoxum_spp";0,00541439464160688;0,00156915735889298;0,0117685570295844;2019;4;"all";"mean_field"
"Dilophus_spp";0,185341289628258;0,00460478068807233;0,475020820494328;2019;4;"all";"mean_field"
"Empis_tesellata";0,0064479434321581;0,000941363473243405;0,0150806008233932;2019;4;"all";"mean_field"
"Eupeodes_corollae";0,00436717047792063;0,00149831729953452;0,00862181696729778;2019;4;"all";"mean_field"
